"","date","location","sensor","smoothing","value","season_year","season","days_into_season"
"23099",2022-12-02 15:00:00,"myron","beaco2n","raw",0.128517993607846,"2023","Winter",1.625
"23100",2022-12-02 15:00:00,"myron","res","raw",-0.0384820063921535,"2023","Winter",1.625
"23101",2022-12-02 16:00:00,"myron","aqs","raw",0.189,"2023","Winter",1.66666666666667
"23102",2022-12-02 16:00:00,"myron","beaco2n","raw",0.158149877988249,"2023","Winter",1.66666666666667
"23103",2022-12-02 16:00:00,"myron","res","raw",-0.0308501220117508,"2023","Winter",1.66666666666667
"23104",2022-12-02 17:00:00,"myron","aqs","raw",0.185,"2023","Winter",1.70833333333333
"23105",2022-12-02 17:00:00,"myron","beaco2n","raw",0.170553375344149,"2023","Winter",1.70833333333333
"23106",2022-12-02 17:00:00,"myron","res","raw",-0.0144466246558505,"2023","Winter",1.70833333333333
"23107",2022-12-02 18:00:00,"myron","aqs","raw",0.164,"2023","Winter",1.75
"23108",2022-12-02 18:00:00,"myron","beaco2n","raw",0.149420384079539,"2023","Winter",1.75
"23109",2022-12-02 18:00:00,"myron","res","raw",-0.0145796159204609,"2023","Winter",1.75
"23110",2022-12-02 19:00:00,"myron","aqs","raw",0.147,"2023","Winter",1.79166666666667
"23111",2022-12-02 19:00:00,"myron","beaco2n","raw",0.151196242154171,"2023","Winter",1.79166666666667
"23112",2022-12-02 19:00:00,"myron","res","raw",0.00419624215417141,"2023","Winter",1.79166666666667
"23113",2022-12-02 20:00:00,"myron","aqs","raw",0.167,"2023","Winter",1.83333333333333
"23114",2022-12-02 20:00:00,"myron","beaco2n","raw",0.176847760283552,"2023","Winter",1.83333333333333
"23115",2022-12-02 20:00:00,"myron","res","raw",0.00984776028355158,"2023","Winter",1.83333333333333
"23116",2022-12-02 21:00:00,"myron","aqs","raw",0.191,"2023","Winter",1.875
"23117",2022-12-02 21:00:00,"myron","beaco2n","raw",0.188966152840834,"2023","Winter",1.875
"23118",2022-12-02 21:00:00,"myron","res","raw",-0.0020338471591656,"2023","Winter",1.875
"23119",2022-12-02 22:00:00,"myron","aqs","raw",0.184,"2023","Winter",1.91666666666667
"23120",2022-12-02 22:00:00,"myron","beaco2n","raw",0.181527248706834,"2023","Winter",1.91666666666667
"23121",2022-12-02 22:00:00,"myron","res","raw",-0.0024727512931659,"2023","Winter",1.91666666666667
"23122",2022-12-02 23:00:00,"myron","aqs","raw",0.208,"2023","Winter",1.95833333333333
"23123",2022-12-02 23:00:00,"myron","beaco2n","raw",0.199901563708667,"2023","Winter",1.95833333333333
"23124",2022-12-02 23:00:00,"myron","res","raw",-0.008098436291333,"2023","Winter",1.95833333333333
"23125",2022-12-03,"myron","aqs","raw",0.249,"2023","Winter",2
"23126",2022-12-03,"myron","beaco2n","raw",0.233926392123951,"2023","Winter",2
"23127",2022-12-03,"myron","res","raw",-0.0150736078760491,"2023","Winter",2
"23128",2022-12-03 01:00:00,"myron","aqs","raw",0.256,"2023","Winter",2.04166666666667
"23129",2022-12-03 01:00:00,"myron","beaco2n","raw",0.243838871908972,"2023","Winter",2.04166666666667
"23130",2022-12-03 01:00:00,"myron","res","raw",-0.0121611280910284,"2023","Winter",2.04166666666667
"23131",2022-12-03 02:00:00,"myron","aqs","raw",0.282,"2023","Winter",2.08333333333333
"23132",2022-12-03 02:00:00,"myron","beaco2n","raw",0.261740654069502,"2023","Winter",2.08333333333333
"23133",2022-12-03 02:00:00,"myron","res","raw",-0.0202593459304979,"2023","Winter",2.08333333333333
"23134",2022-12-03 03:00:00,"myron","aqs","raw",0.3,"2023","Winter",2.125
"23135",2022-12-03 03:00:00,"myron","beaco2n","raw",0.281170790571214,"2023","Winter",2.125
"23136",2022-12-03 03:00:00,"myron","res","raw",-0.0188292094287863,"2023","Winter",2.125
"23137",2022-12-03 04:00:00,"myron","aqs","raw",0.298,"2023","Winter",2.16666666666667
"23138",2022-12-03 04:00:00,"myron","beaco2n","raw",0.290661770465919,"2023","Winter",2.16666666666667
"23139",2022-12-03 04:00:00,"myron","res","raw",-0.00733822953408098,"2023","Winter",2.16666666666667
"23140",2022-12-03 05:00:00,"myron","aqs","raw",0.373,"2023","Winter",2.20833333333333
"23141",2022-12-03 05:00:00,"myron","beaco2n","raw",0.35250878139402,"2023","Winter",2.20833333333333
"23142",2022-12-03 05:00:00,"myron","res","raw",-0.0204912186059804,"2023","Winter",2.20833333333333
"23143",2022-12-03 06:00:00,"myron","aqs","raw",0.379,"2023","Winter",2.25
"23144",2022-12-03 06:00:00,"myron","beaco2n","raw",0.357153309853275,"2023","Winter",2.25
"23145",2022-12-03 06:00:00,"myron","res","raw",-0.021846690146725,"2023","Winter",2.25
"23146",2022-12-03 07:00:00,"myron","aqs","raw",0.34,"2023","Winter",2.29166666666667
"23147",2022-12-03 07:00:00,"myron","beaco2n","raw",0.320343561644519,"2023","Winter",2.29166666666667
"23148",2022-12-03 07:00:00,"myron","res","raw",-0.0196564383554806,"2023","Winter",2.29166666666667
"23149",2022-12-03 08:00:00,"myron","aqs","raw",0.293,"2023","Winter",2.33333333333333
"23150",2022-12-03 08:00:00,"myron","beaco2n","raw",0.273851034185884,"2023","Winter",2.33333333333333
"23151",2022-12-03 08:00:00,"myron","res","raw",-0.0191489658141156,"2023","Winter",2.33333333333333
"23152",2022-12-03 09:00:00,"myron","aqs","raw",0.306,"2023","Winter",2.375
"23153",2022-12-03 09:00:00,"myron","beaco2n","raw",0.287583892299948,"2023","Winter",2.375
"23154",2022-12-03 09:00:00,"myron","res","raw",-0.0184161077000516,"2023","Winter",2.375
"23155",2022-12-03 10:00:00,"myron","aqs","raw",0.175,"2023","Winter",2.41666666666667
"23156",2022-12-03 10:00:00,"myron","beaco2n","raw",0.173523810104762,"2023","Winter",2.41666666666667
"23157",2022-12-03 10:00:00,"myron","res","raw",-0.0014761898952376,"2023","Winter",2.41666666666667
"23158",2022-12-03 11:00:00,"myron","aqs","raw",0.157,"2023","Winter",2.45833333333333
"23159",2022-12-03 11:00:00,"myron","beaco2n","raw",0.148937087423865,"2023","Winter",2.45833333333333
"23160",2022-12-03 11:00:00,"myron","res","raw",-0.00806291257613539,"2023","Winter",2.45833333333333
"23161",2022-12-03 12:00:00,"myron","aqs","raw",0.153,"2023","Winter",2.5
"23162",2022-12-03 12:00:00,"myron","beaco2n","raw",0.146872092016152,"2023","Winter",2.5
"23163",2022-12-03 12:00:00,"myron","res","raw",-0.0061279079838476,"2023","Winter",2.5
"23164",2022-12-03 13:00:00,"myron","aqs","raw",0.141,"2023","Winter",2.54166666666667
"23165",2022-12-03 13:00:00,"myron","beaco2n","raw",0.124493034918032,"2023","Winter",2.54166666666667
"23166",2022-12-03 13:00:00,"myron","res","raw",-0.0165069650819684,"2023","Winter",2.54166666666667
"23167",2022-12-03 14:00:00,"myron","aqs","raw",0.15,"2023","Winter",2.58333333333333
"23168",2022-12-03 14:00:00,"myron","beaco2n","raw",0.12887200657446,"2023","Winter",2.58333333333333
"23169",2022-12-03 14:00:00,"myron","res","raw",-0.0211279934255402,"2023","Winter",2.58333333333333
"23170",2022-12-03 15:00:00,"myron","aqs","raw",0.165,"2023","Winter",2.625
"23171",2022-12-03 15:00:00,"myron","beaco2n","raw",0.143811719681993,"2023","Winter",2.625
"23172",2022-12-03 15:00:00,"myron","res","raw",-0.0211882803180074,"2023","Winter",2.625
"23173",2022-12-03 16:00:00,"myron","aqs","raw",0.145,"2023","Winter",2.66666666666667
"23174",2022-12-03 16:00:00,"myron","beaco2n","raw",0.13695881674318,"2023","Winter",2.66666666666667
"23175",2022-12-03 16:00:00,"myron","res","raw",-0.00804118325682038,"2023","Winter",2.66666666666667
"23176",2022-12-03 17:00:00,"myron","aqs","raw",0.147,"2023","Winter",2.70833333333333
"23177",2022-12-03 17:00:00,"myron","beaco2n","raw",0.143650876078579,"2023","Winter",2.70833333333333
"23178",2022-12-03 17:00:00,"myron","res","raw",-0.0033491239214207,"2023","Winter",2.70833333333333
"23179",2022-12-03 18:00:00,"myron","aqs","raw",0.146,"2023","Winter",2.75
"23180",2022-12-03 18:00:00,"myron","beaco2n","raw",0.140537215502094,"2023","Winter",2.75
"23181",2022-12-03 18:00:00,"myron","res","raw",-0.00546278449790549,"2023","Winter",2.75
"23182",2022-12-03 19:00:00,"myron","aqs","raw",0.143,"2023","Winter",2.79166666666667
"23183",2022-12-03 19:00:00,"myron","beaco2n","raw",0.135963429499003,"2023","Winter",2.79166666666667
"23184",2022-12-03 19:00:00,"myron","res","raw",-0.00703657050099749,"2023","Winter",2.79166666666667
"23185",2022-12-03 20:00:00,"myron","aqs","raw",0.146,"2023","Winter",2.83333333333333
"23186",2022-12-03 20:00:00,"myron","beaco2n","raw",0.137053511197713,"2023","Winter",2.83333333333333
"23187",2022-12-03 20:00:00,"myron","res","raw",-0.00894648880228699,"2023","Winter",2.83333333333333
"23188",2022-12-03 21:00:00,"myron","aqs","raw",0.151,"2023","Winter",2.875
"23189",2022-12-03 21:00:00,"myron","beaco2n","raw",0.139220544262502,"2023","Winter",2.875
"23190",2022-12-03 21:00:00,"myron","res","raw",-0.0117794557374981,"2023","Winter",2.875
"23191",2022-12-03 22:00:00,"myron","aqs","raw",0.159,"2023","Winter",2.91666666666667
"23192",2022-12-03 22:00:00,"myron","beaco2n","raw",0.14785228116054,"2023","Winter",2.91666666666667
"23193",2022-12-03 22:00:00,"myron","res","raw",-0.0111477188394601,"2023","Winter",2.91666666666667
"23194",2022-12-03 23:00:00,"myron","aqs","raw",0.165,"2023","Winter",2.95833333333333
"23195",2022-12-03 23:00:00,"myron","beaco2n","raw",0.150349095865078,"2023","Winter",2.95833333333333
"23196",2022-12-03 23:00:00,"myron","res","raw",-0.0146509041349219,"2023","Winter",2.95833333333333
"23197",2022-12-04,"myron","aqs","raw",0.174,"2023","Winter",3
"23198",2022-12-04,"myron","beaco2n","raw",0.175523170786455,"2023","Winter",3
"23199",2022-12-04,"myron","res","raw",0.00152317078645531,"2023","Winter",3
"23200",2022-12-04 01:00:00,"myron","aqs","raw",0.162,"2023","Winter",3.04166666666667
"23201",2022-12-04 01:00:00,"myron","beaco2n","raw",0.185199591135061,"2023","Winter",3.04166666666667
"23202",2022-12-04 01:00:00,"myron","res","raw",0.0231995911350607,"2023","Winter",3.04166666666667
"23203",2022-12-04 02:00:00,"myron","aqs","raw",0.143,"2023","Winter",3.08333333333333
"23204",2022-12-04 02:00:00,"myron","beaco2n","raw",0.121562747919276,"2023","Winter",3.08333333333333
"23205",2022-12-04 02:00:00,"myron","res","raw",-0.0214372520807242,"2023","Winter",3.08333333333333
"23206",2022-12-04 03:00:00,"myron","aqs","raw",0.142,"2023","Winter",3.125
"23207",2022-12-04 03:00:00,"myron","beaco2n","raw",0.128265335455442,"2023","Winter",3.125
"23208",2022-12-04 03:00:00,"myron","res","raw",-0.0137346645445581,"2023","Winter",3.125
"23209",2022-12-04 04:00:00,"myron","aqs","raw",0.134,"2023","Winter",3.16666666666667
"23210",2022-12-04 04:00:00,"myron","beaco2n","raw",0.126894510443251,"2023","Winter",3.16666666666667
"23211",2022-12-04 04:00:00,"myron","res","raw",-0.00710548955674892,"2023","Winter",3.16666666666667
"23212",2022-12-04 05:00:00,"myron","aqs","raw",0.131,"2023","Winter",3.20833333333333
"23213",2022-12-04 05:00:00,"myron","beaco2n","raw",0.121391821728871,"2023","Winter",3.20833333333333
"23214",2022-12-04 05:00:00,"myron","res","raw",-0.00960817827112921,"2023","Winter",3.20833333333333
"23215",2022-12-04 06:00:00,"myron","aqs","raw",0.123,"2023","Winter",3.25
"23216",2022-12-04 06:00:00,"myron","beaco2n","raw",0.114970986531787,"2023","Winter",3.25
"23217",2022-12-04 06:00:00,"myron","res","raw",-0.00802901346821309,"2023","Winter",3.25
"23218",2022-12-04 07:00:00,"myron","aqs","raw",0.124,"2023","Winter",3.29166666666667
"23219",2022-12-04 07:00:00,"myron","beaco2n","raw",0.114460704901533,"2023","Winter",3.29166666666667
"23220",2022-12-04 07:00:00,"myron","res","raw",-0.0095392950984672,"2023","Winter",3.29166666666667
"23221",2022-12-04 08:00:00,"myron","aqs","raw",0.124,"2023","Winter",3.33333333333333
"23222",2022-12-04 08:00:00,"myron","beaco2n","raw",0.115768035775813,"2023","Winter",3.33333333333333
"23223",2022-12-04 08:00:00,"myron","res","raw",-0.0082319642241869,"2023","Winter",3.33333333333333
"23224",2022-12-04 09:00:00,"myron","aqs","raw",0.132,"2023","Winter",3.375
"23225",2022-12-04 09:00:00,"myron","beaco2n","raw",0.123580244493357,"2023","Winter",3.375
"23226",2022-12-04 09:00:00,"myron","res","raw",-0.00841975550664251,"2023","Winter",3.375
"23227",2022-12-04 10:00:00,"myron","aqs","raw",0.165,"2023","Winter",3.41666666666667
"23228",2022-12-04 10:00:00,"myron","beaco2n","raw",0.153076232553963,"2023","Winter",3.41666666666667
"23229",2022-12-04 10:00:00,"myron","res","raw",-0.0119237674460372,"2023","Winter",3.41666666666667
"23230",2022-12-04 11:00:00,"myron","aqs","raw",0.194,"2023","Winter",3.45833333333333
"23231",2022-12-04 11:00:00,"myron","beaco2n","raw",0.180591986492296,"2023","Winter",3.45833333333333
"23232",2022-12-04 11:00:00,"myron","res","raw",-0.0134080135077043,"2023","Winter",3.45833333333333
"23233",2022-12-04 12:00:00,"myron","aqs","raw",0.2,"2023","Winter",3.5
"23234",2022-12-04 12:00:00,"myron","beaco2n","raw",0.194363758530406,"2023","Winter",3.5
"23235",2022-12-04 12:00:00,"myron","res","raw",-0.0056362414695936,"2023","Winter",3.5
"23236",2022-12-04 13:00:00,"myron","aqs","raw",0.178,"2023","Winter",3.54166666666667
"23237",2022-12-04 13:00:00,"myron","beaco2n","raw",0.167986348494056,"2023","Winter",3.54166666666667
"23238",2022-12-04 13:00:00,"myron","res","raw",-0.0100136515059437,"2023","Winter",3.54166666666667
"23239",2022-12-04 14:00:00,"myron","aqs","raw",0.151,"2023","Winter",3.58333333333333
"23240",2022-12-04 14:00:00,"myron","beaco2n","raw",0.128841918931662,"2023","Winter",3.58333333333333
"23241",2022-12-04 14:00:00,"myron","res","raw",-0.0221580810683376,"2023","Winter",3.58333333333333
"23242",2022-12-04 15:00:00,"myron","aqs","raw",0.136,"2023","Winter",3.625
"23243",2022-12-04 15:00:00,"myron","beaco2n","raw",0.114336502100751,"2023","Winter",3.625
"23244",2022-12-04 15:00:00,"myron","res","raw",-0.0216634978992494,"2023","Winter",3.625
"23245",2022-12-04 16:00:00,"myron","aqs","raw",0.139,"2023","Winter",3.66666666666667
"23246",2022-12-04 16:00:00,"myron","beaco2n","raw",0.120103973036307,"2023","Winter",3.66666666666667
"23247",2022-12-04 16:00:00,"myron","res","raw",-0.0188960269636931,"2023","Winter",3.66666666666667
"23248",2022-12-04 17:00:00,"myron","aqs","raw",0.142,"2023","Winter",3.70833333333333
"23249",2022-12-04 17:00:00,"myron","beaco2n","raw",0.126118389623852,"2023","Winter",3.70833333333333
"23250",2022-12-04 17:00:00,"myron","res","raw",-0.0158816103761478,"2023","Winter",3.70833333333333
"23251",2022-12-04 18:00:00,"myron","aqs","raw",0.14,"2023","Winter",3.75
"23252",2022-12-04 18:00:00,"myron","beaco2n","raw",0.126104651021106,"2023","Winter",3.75
"23253",2022-12-04 18:00:00,"myron","res","raw",-0.0138953489788941,"2023","Winter",3.75
"23254",2022-12-04 19:00:00,"myron","aqs","raw",0.146,"2023","Winter",3.79166666666667
"23255",2022-12-04 19:00:00,"myron","beaco2n","raw",0.135731269257391,"2023","Winter",3.79166666666667
"23256",2022-12-04 19:00:00,"myron","res","raw",-0.0102687307426087,"2023","Winter",3.79166666666667
"23257",2022-12-04 20:00:00,"myron","aqs","raw",0.157,"2023","Winter",3.83333333333333
"23258",2022-12-04 20:00:00,"myron","beaco2n","raw",0.146266535021668,"2023","Winter",3.83333333333333
"23259",2022-12-04 20:00:00,"myron","res","raw",-0.0107334649783316,"2023","Winter",3.83333333333333
"23260",2022-12-04 21:00:00,"myron","aqs","raw",0.167,"2023","Winter",3.875
"23261",2022-12-04 21:00:00,"myron","beaco2n","raw",0.156042760263865,"2023","Winter",3.875
"23262",2022-12-04 21:00:00,"myron","res","raw",-0.0109572397361353,"2023","Winter",3.875
"23263",2022-12-04 22:00:00,"myron","aqs","raw",0.206,"2023","Winter",3.91666666666667
"23264",2022-12-04 22:00:00,"myron","beaco2n","raw",0.189298450644296,"2023","Winter",3.91666666666667
"23265",2022-12-04 22:00:00,"myron","res","raw",-0.0167015493557041,"2023","Winter",3.91666666666667
"23266",2022-12-04 23:00:00,"myron","aqs","raw",0.228,"2023","Winter",3.95833333333333
"23267",2022-12-04 23:00:00,"myron","beaco2n","raw",0.207786444126563,"2023","Winter",3.95833333333333
"23268",2022-12-04 23:00:00,"myron","res","raw",-0.0202135558734374,"2023","Winter",3.95833333333333
"23269",2022-12-05,"myron","aqs","raw",0.254,"2023","Winter",4
"23270",2022-12-05,"myron","beaco2n","raw",0.228578041983012,"2023","Winter",4
"23271",2022-12-05,"myron","res","raw",-0.025421958016988,"2023","Winter",4
"23272",2022-12-05 01:00:00,"myron","aqs","raw",0.282,"2023","Winter",4.04166666666667
"23273",2022-12-05 01:00:00,"myron","beaco2n","raw",0.254370175761246,"2023","Winter",4.04166666666667
"23274",2022-12-05 01:00:00,"myron","res","raw",-0.0276298242387538,"2023","Winter",4.04166666666667
"23275",2022-12-05 02:00:00,"myron","aqs","raw",0.377,"2023","Winter",4.08333333333333
"23276",2022-12-05 02:00:00,"myron","beaco2n","raw",0.338067889766284,"2023","Winter",4.08333333333333
"23277",2022-12-05 02:00:00,"myron","res","raw",-0.0389321102337158,"2023","Winter",4.08333333333333
"23278",2022-12-05 03:00:00,"myron","aqs","raw",0.502,"2023","Winter",4.125
"23279",2022-12-05 03:00:00,"myron","beaco2n","raw",0.437637777795936,"2023","Winter",4.125
"23280",2022-12-05 03:00:00,"myron","res","raw",-0.0643622222040639,"2023","Winter",4.125
"23281",2022-12-05 04:00:00,"myron","aqs","raw",NA,"2023","Winter",4.16666666666667
"23282",2022-12-05 04:00:00,"myron","beaco2n","raw",0.504850883819786,"2023","Winter",4.16666666666667
"23283",2022-12-05 04:00:00,"myron","res","raw",NA,"2023","Winter",4.16666666666667
"23284",2022-12-05 05:00:00,"myron","aqs","raw",NA,"2023","Winter",4.20833333333333
"23285",2022-12-05 05:00:00,"myron","beaco2n","raw",0.470765981573084,"2023","Winter",4.20833333333333
"23286",2022-12-05 05:00:00,"myron","res","raw",NA,"2023","Winter",4.20833333333333
"23287",2022-12-05 06:00:00,"myron","aqs","raw",NA,"2023","Winter",4.25
"23288",2022-12-05 06:00:00,"myron","beaco2n","raw",0.499339728940611,"2023","Winter",4.25
"23289",2022-12-05 06:00:00,"myron","res","raw",NA,"2023","Winter",4.25
"23290",2022-12-05 07:00:00,"myron","aqs","raw",NA,"2023","Winter",4.29166666666667
"23291",2022-12-05 07:00:00,"myron","beaco2n","raw",0.495941772617132,"2023","Winter",4.29166666666667
"23292",2022-12-05 07:00:00,"myron","res","raw",NA,"2023","Winter",4.29166666666667
"23293",2022-12-05 08:00:00,"myron","aqs","raw",NA,"2023","Winter",4.33333333333333
"23294",2022-12-05 08:00:00,"myron","beaco2n","raw",0.487442046753638,"2023","Winter",4.33333333333333
"23295",2022-12-05 08:00:00,"myron","res","raw",NA,"2023","Winter",4.33333333333333
"23296",2022-12-05 09:00:00,"myron","aqs","raw",0.518,"2023","Winter",4.375
"23297",2022-12-05 09:00:00,"myron","beaco2n","raw",0.449651475464501,"2023","Winter",4.375
"23298",2022-12-05 09:00:00,"myron","res","raw",-0.068348524535499,"2023","Winter",4.375
"23299",2022-12-05 10:00:00,"myron","aqs","raw",NA,"2023","Winter",4.41666666666667
"23300",2022-12-05 10:00:00,"myron","beaco2n","raw",0.538939290454515,"2023","Winter",4.41666666666667
"23301",2022-12-05 10:00:00,"myron","res","raw",NA,"2023","Winter",4.41666666666667
"23302",2022-12-05 15:00:00,"myron","aqs","raw",0.322,"2023","Winter",4.625
"23303",2022-12-05 15:00:00,"myron","beaco2n","raw",0.321665882208868,"2023","Winter",4.625
"23304",2022-12-05 15:00:00,"myron","res","raw",-0.000334117791131794,"2023","Winter",4.625
"23305",2022-12-05 16:00:00,"myron","aqs","raw",0.179,"2023","Winter",4.66666666666667
"23306",2022-12-05 16:00:00,"myron","beaco2n","raw",0.163446845823805,"2023","Winter",4.66666666666667
"23307",2022-12-05 16:00:00,"myron","res","raw",-0.0155531541761953,"2023","Winter",4.66666666666667
"23308",2022-12-05 17:00:00,"myron","aqs","raw",0.15,"2023","Winter",4.70833333333333
"23309",2022-12-05 17:00:00,"myron","beaco2n","raw",0.147765915280066,"2023","Winter",4.70833333333333
"23310",2022-12-05 17:00:00,"myron","res","raw",-0.0022340847199338,"2023","Winter",4.70833333333333
"23311",2022-12-05 18:00:00,"myron","aqs","raw",0.154,"2023","Winter",4.75
"23312",2022-12-05 18:00:00,"myron","beaco2n","raw",0.153708080038609,"2023","Winter",4.75
"23313",2022-12-05 18:00:00,"myron","res","raw",-0.000291919961391385,"2023","Winter",4.75
"23314",2022-12-05 19:00:00,"myron","aqs","raw",0.157,"2023","Winter",4.79166666666667
"23315",2022-12-05 19:00:00,"myron","beaco2n","raw",0.154698802509541,"2023","Winter",4.79166666666667
"23316",2022-12-05 19:00:00,"myron","res","raw",-0.0023011974904586,"2023","Winter",4.79166666666667
"23317",2022-12-05 20:00:00,"myron","aqs","raw",0.178,"2023","Winter",4.83333333333333
"23318",2022-12-05 20:00:00,"myron","beaco2n","raw",0.180866463950046,"2023","Winter",4.83333333333333
"23319",2022-12-05 20:00:00,"myron","res","raw",0.0028664639500465,"2023","Winter",4.83333333333333
"23320",2022-12-05 21:00:00,"myron","aqs","raw",0.188,"2023","Winter",4.875
"23321",2022-12-05 21:00:00,"myron","beaco2n","raw",0.188873427112231,"2023","Winter",4.875
"23322",2022-12-05 21:00:00,"myron","res","raw",0.000873427112231401,"2023","Winter",4.875
"23323",2022-12-05 22:00:00,"myron","aqs","raw",0.239,"2023","Winter",4.91666666666667
"23324",2022-12-05 22:00:00,"myron","beaco2n","raw",0.231205528242282,"2023","Winter",4.91666666666667
"23325",2022-12-05 22:00:00,"myron","res","raw",-0.0077944717577175,"2023","Winter",4.91666666666667
"23326",2022-12-05 23:00:00,"myron","aqs","raw",0.37,"2023","Winter",4.95833333333333
"23327",2022-12-05 23:00:00,"myron","beaco2n","raw",0.349603825598296,"2023","Winter",4.95833333333333
"23328",2022-12-05 23:00:00,"myron","res","raw",-0.0203961744017037,"2023","Winter",4.95833333333333
"23329",2022-12-06,"myron","aqs","raw",0.423,"2023","Winter",5
"23330",2022-12-06,"myron","beaco2n","raw",0.397971208173619,"2023","Winter",5
"23331",2022-12-06,"myron","res","raw",-0.0250287918263811,"2023","Winter",5
"23332",2022-12-06 01:00:00,"myron","aqs","raw",0.416,"2023","Winter",5.04166666666667
"23333",2022-12-06 01:00:00,"myron","beaco2n","raw",0.384031711872553,"2023","Winter",5.04166666666667
"23334",2022-12-06 01:00:00,"myron","res","raw",-0.0319682881274466,"2023","Winter",5.04166666666667
"23335",2022-12-06 02:00:00,"myron","aqs","raw",0.392,"2023","Winter",5.08333333333333
"23336",2022-12-06 02:00:00,"myron","beaco2n","raw",0.372532699160408,"2023","Winter",5.08333333333333
"23337",2022-12-06 02:00:00,"myron","res","raw",-0.0194673008395921,"2023","Winter",5.08333333333333
"23338",2022-12-06 06:00:00,"myron","aqs","raw",NA,"2023","Winter",5.25
"23339",2022-12-06 06:00:00,"myron","beaco2n","raw",0.535452451455519,"2023","Winter",5.25
"23340",2022-12-06 06:00:00,"myron","res","raw",NA,"2023","Winter",5.25
"23341",2022-12-06 08:00:00,"myron","aqs","raw",NA,"2023","Winter",5.33333333333333
"23342",2022-12-06 08:00:00,"myron","beaco2n","raw",0.524798934160191,"2023","Winter",5.33333333333333
"23343",2022-12-06 08:00:00,"myron","res","raw",NA,"2023","Winter",5.33333333333333
"23344",2022-12-06 09:00:00,"myron","aqs","raw",NA,"2023","Winter",5.375
"23345",2022-12-06 09:00:00,"myron","beaco2n","raw",0.495741503752007,"2023","Winter",5.375
"23346",2022-12-06 09:00:00,"myron","res","raw",NA,"2023","Winter",5.375
"23347",2022-12-06 10:00:00,"myron","aqs","raw",0.436,"2023","Winter",5.41666666666667
"23348",2022-12-06 10:00:00,"myron","beaco2n","raw",0.394810315328408,"2023","Winter",5.41666666666667
"23349",2022-12-06 10:00:00,"myron","res","raw",-0.0411896846715923,"2023","Winter",5.41666666666667
"23350",2022-12-06 11:00:00,"myron","aqs","raw",0.517,"2023","Winter",5.45833333333333
"23351",2022-12-06 11:00:00,"myron","beaco2n","raw",0.460723943107015,"2023","Winter",5.45833333333333
"23352",2022-12-06 11:00:00,"myron","res","raw",-0.0562760568929846,"2023","Winter",5.45833333333333
"23353",2022-12-06 15:00:00,"myron","aqs","raw",0.427,"2023","Winter",5.625
"23354",2022-12-06 15:00:00,"myron","beaco2n","raw",0.369984949409727,"2023","Winter",5.625
"23355",2022-12-06 15:00:00,"myron","res","raw",-0.0570150505902734,"2023","Winter",5.625
"23356",2022-12-06 16:00:00,"myron","aqs","raw",0.159,"2023","Winter",5.66666666666667
"23357",2022-12-06 16:00:00,"myron","beaco2n","raw",0.140218313026279,"2023","Winter",5.66666666666667
"23358",2022-12-06 16:00:00,"myron","res","raw",-0.0187816869737214,"2023","Winter",5.66666666666667
"23359",2022-12-06 17:00:00,"myron","aqs","raw",0.152,"2023","Winter",5.70833333333333
"23360",2022-12-06 17:00:00,"myron","beaco2n","raw",0.129805179958061,"2023","Winter",5.70833333333333
"23361",2022-12-06 17:00:00,"myron","res","raw",-0.0221948200419391,"2023","Winter",5.70833333333333
"23362",2022-12-06 18:00:00,"myron","aqs","raw",0.146,"2023","Winter",5.75
"23363",2022-12-06 18:00:00,"myron","beaco2n","raw",0.134493296242201,"2023","Winter",5.75
"23364",2022-12-06 18:00:00,"myron","res","raw",-0.0115067037577994,"2023","Winter",5.75
"23365",2022-12-06 19:00:00,"myron","aqs","raw",0.144,"2023","Winter",5.79166666666667
"23366",2022-12-06 19:00:00,"myron","beaco2n","raw",0.144218036959541,"2023","Winter",5.79166666666667
"23367",2022-12-06 19:00:00,"myron","res","raw",0.000218036959541118,"2023","Winter",5.79166666666667
"23368",2022-12-06 20:00:00,"myron","aqs","raw",0.157,"2023","Winter",5.83333333333333
"23369",2022-12-06 20:00:00,"myron","beaco2n","raw",0.154130343731975,"2023","Winter",5.83333333333333
"23370",2022-12-06 20:00:00,"myron","res","raw",-0.00286965626802491,"2023","Winter",5.83333333333333
"23371",2022-12-06 21:00:00,"myron","aqs","raw",0.166,"2023","Winter",5.875
"23372",2022-12-06 21:00:00,"myron","beaco2n","raw",0.16868170937284,"2023","Winter",5.875
"23373",2022-12-06 21:00:00,"myron","res","raw",0.00268170937284018,"2023","Winter",5.875
"23374",2022-12-06 22:00:00,"myron","aqs","raw",0.168,"2023","Winter",5.91666666666667
"23375",2022-12-06 22:00:00,"myron","beaco2n","raw",0.168864166862623,"2023","Winter",5.91666666666667
"23376",2022-12-06 22:00:00,"myron","res","raw",0.000864166862622501,"2023","Winter",5.91666666666667
"23377",2022-12-06 23:00:00,"myron","aqs","raw",0.179,"2023","Winter",5.95833333333333
"23378",2022-12-06 23:00:00,"myron","beaco2n","raw",0.184095769095557,"2023","Winter",5.95833333333333
"23379",2022-12-06 23:00:00,"myron","res","raw",0.00509576909555751,"2023","Winter",5.95833333333333
"23380",2022-12-07,"myron","aqs","raw",0.165,"2023","Winter",6
"23381",2022-12-07,"myron","beaco2n","raw",0.17109397360484,"2023","Winter",6
