local_timestamp,epoch,datetime,node_file_id,node_id
2017-12-09 02:00:00,1512813600.0,2017-12-09 10:00:00,1176263,103
2017-12-09 03:00:00,1512817200.0,2017-12-09 11:00:00,1176272,103
2017-12-09 04:00:00,1512820800.0,2017-12-09 12:00:00,1176271,103
2017-12-09 05:00:00,1512824400.0,2017-12-09 13:00:00,1176284,103
2017-12-09 06:00:00,1512828000.0,2017-12-09 14:00:00,1176283,103
2017-12-09 07:00:00,1512831600.0,2017-12-09 15:00:00,1176264,103
2017-12-09 08:00:00,1512835200.0,2017-12-09 16:00:00,1176279,103
2017-12-09 09:00:00,1512838800.0,2017-12-09 17:00:00,1176275,103
2017-12-09 10:00:00,1512842400.0,2017-12-09 18:00:00,1176281,103
2017-12-09 11:00:00,1512846000.0,2017-12-09 19:00:00,1176286,103
2017-12-09 12:00:00,1512849600.0,2017-12-09 20:00:00,1176274,103
2017-12-09 13:00:00,1512853200.0,2017-12-09 21:00:00,1176276,103
2017-12-09 14:00:00,1512856800.0,2017-12-09 22:00:00,1176280,103
2017-12-09 15:00:00,1512860400.0,2017-12-09 23:00:00,1176266,103
2017-12-09 16:00:00,1512864000.0,2017-12-10 00:00:00,1176617,103
2017-12-09 17:00:00,1512867600.0,2017-12-10 01:00:00,1176608,103
2017-12-09 18:00:00,1512871200.0,2017-12-10 02:00:00,1176618,103
2017-12-09 19:00:00,1512874800.0,2017-12-10 03:00:00,1176598,103
2017-12-09 20:00:00,1512878400.0,2017-12-10 04:00:00,1176599,103
2017-12-09 21:00:00,1512882000.0,2017-12-10 05:00:00,1176602,103
2017-12-09 22:00:00,1512885600.0,2017-12-10 06:00:00,1176607,103
2017-12-09 23:00:00,1512889200.0,2017-12-10 07:00:00,1176616,103
2017-12-10 00:00:00,1512892800.0,2017-12-10 08:00:00,1176612,103
2017-12-10 01:00:00,1512896400.0,2017-12-10 09:00:00,1176604,103
2017-12-10 02:00:00,1512900000.0,2017-12-10 10:00:00,1176606,103
2017-12-10 03:00:00,1512903600.0,2017-12-10 11:00:00,1176603,103
2017-12-10 04:00:00,1512907200.0,2017-12-10 12:00:00,1176614,103
2017-12-10 05:00:00,1512910800.0,2017-12-10 13:00:00,1176615,103
2017-12-10 06:00:00,1512914400.0,2017-12-10 14:00:00,1176610,103
2017-12-10 07:00:00,1512918000.0,2017-12-10 15:00:00,1176597,103
2017-12-10 08:00:00,1512921600.0,2017-12-10 16:00:00,1176600,103
2017-12-10 09:00:00,1512925200.0,2017-12-10 17:00:00,1176609,103
2017-12-10 10:00:00,1512928800.0,2017-12-10 18:00:00,1176619,103
2017-12-10 11:00:00,1512932400.0,2017-12-10 19:00:00,1176620,103
2017-12-10 12:00:00,1512936000.0,2017-12-10 20:00:00,1176605,103
2017-12-10 13:00:00,1512939600.0,2017-12-10 21:00:00,1176611,103
2017-12-10 14:00:00,1512943200.0,2017-12-10 22:00:00,1176601,103
2017-12-10 15:00:00,1512946800.0,2017-12-10 23:00:00,1176613,103
2017-12-10 16:00:00,1512950400.0,2017-12-11 00:00:00,1176074,103
2017-12-10 17:00:00,1512954000.0,2017-12-11 01:00:00,1176072,103
2017-12-10 18:00:00,1512957600.0,2017-12-11 02:00:00,1176091,103
2017-12-10 19:00:00,1512961200.0,2017-12-11 03:00:00,1176079,103
2017-12-10 20:00:00,1512964800.0,2017-12-11 04:00:00,1176077,103
2017-12-10 21:00:00,1512968400.0,2017-12-11 05:00:00,1176085,103
2017-12-10 22:00:00,1512972000.0,2017-12-11 06:00:00,1176078,103
2017-12-10 23:00:00,1512975600.0,2017-12-11 07:00:00,1176076,103
2017-12-11 00:00:00,1512979200.0,2017-12-11 08:00:00,1176092,103
2017-12-11 01:00:00,1512982800.0,2017-12-11 09:00:00,1176090,103
2017-12-11 02:00:00,1512986400.0,2017-12-11 10:00:00,1176081,103
2017-12-11 03:00:00,1512990000.0,2017-12-11 11:00:00,1176083,103
2017-12-11 04:00:00,1512993600.0,2017-12-11 12:00:00,1176082,103
2017-12-11 05:00:00,1512997200.0,2017-12-11 13:00:00,1176088,103
2017-12-11 06:00:00,1513000800.0,2017-12-11 14:00:00,1176075,103
2017-12-11 07:00:00,1513004400.0,2017-12-11 15:00:00,1176080,103
2017-12-11 08:00:00,1513008000.0,2017-12-11 16:00:00,1176089,103
2017-12-11 09:00:00,1513011600.0,2017-12-11 17:00:00,1176084,103
2017-12-11 10:00:00,1513015200.0,2017-12-11 18:00:00,1176087,103
2017-12-11 11:00:00,1513018800.0,2017-12-11 19:00:00,1176073,103
2017-12-11 12:00:00,1513022400.0,2017-12-11 20:00:00,1176094,103
2017-12-11 13:00:00,1513026000.0,2017-12-11 21:00:00,1176095,103
2017-12-11 14:00:00,1513029600.0,2017-12-11 22:00:00,1176093,103
2017-12-11 15:00:00,1513033200.0,2017-12-11 23:00:00,1176086,103
2017-12-11 16:00:00,1513036800.0,2017-12-12 00:00:00,1176647,103
2017-12-11 17:00:00,1513040400.0,2017-12-12 01:00:00,1176665,103
2017-12-11 18:00:00,1513044000.0,2017-12-12 02:00:00,1176663,103
2017-12-11 19:00:00,1513047600.0,2017-12-12 03:00:00,1176658,103
2017-12-11 20:00:00,1513051200.0,2017-12-12 04:00:00,1176652,103
2017-12-11 21:00:00,1513054800.0,2017-12-12 05:00:00,1176654,103
2017-12-11 22:00:00,1513058400.0,2017-12-12 06:00:00,1176654,103
2017-12-11 23:00:00,1513062000.0,2017-12-12 07:00:00,1176649,103
2017-12-12 00:00:00,1513065600.0,2017-12-12 08:00:00,1176666,103
2017-12-12 01:00:00,1513069200.0,2017-12-12 09:00:00,1176662,103
2017-12-12 02:00:00,1513072800.0,2017-12-12 10:00:00,1176645,103
2017-12-12 03:00:00,1513076400.0,2017-12-12 11:00:00,1176651,103
2017-12-12 04:00:00,1513080000.0,2017-12-12 12:00:00,1176646,103
2017-12-12 05:00:00,1513083600.0,2017-12-12 13:00:00,1176648,103
2017-12-12 06:00:00,1513087200.0,2017-12-12 14:00:00,1176653,103
2017-12-12 07:00:00,1513090800.0,2017-12-12 15:00:00,1176668,103
2017-12-12 08:00:00,1513094400.0,2017-12-12 16:00:00,1176660,103
2017-12-12 09:00:00,1513098000.0,2017-12-12 17:00:00,1176667,103
2017-12-12 10:00:00,1513101600.0,2017-12-12 18:00:00,1176659,103
2017-12-12 11:00:00,1513105200.0,2017-12-12 19:00:00,1176661,103
2017-12-12 12:00:00,1513108800.0,2017-12-12 20:00:00,1176650,103
2017-12-12 13:00:00,1513112400.0,2017-12-12 21:00:00,1176655,103
2017-12-12 14:00:00,1513116000.0,2017-12-12 22:00:00,1176664,103
2017-12-12 15:00:00,1513119600.0,2017-12-12 23:00:00,1176656,103
2017-12-12 16:00:00,1513123200.0,2017-12-13 00:00:00,1176752,103
2017-12-12 17:00:00,1513126800.0,2017-12-13 01:00:00,1176760,103
2017-12-12 18:00:00,1513130400.0,2017-12-13 02:00:00,1176754,103
2017-12-12 19:00:00,1513134000.0,2017-12-13 03:00:00,1176753,103
2017-12-12 20:00:00,1513137600.0,2017-12-13 04:00:00,1176758,103
2017-12-12 21:00:00,1513141200.0,2017-12-13 05:00:00,1176761,103
2017-12-12 22:00:00,1513144800.0,2017-12-13 06:00:00,1176740,103
2017-12-12 23:00:00,1513148400.0,2017-12-13 07:00:00,1176742,103
2017-12-13 00:00:00,1513152000.0,2017-12-13 08:00:00,1176747,103
2017-12-13 01:00:00,1513155600.0,2017-12-13 09:00:00,1176748,103
2017-12-13 02:00:00,1513159200.0,2017-12-13 10:00:00,1176764,103
2017-12-13 03:00:00,1513162800.0,2017-12-13 11:00:00,1176745,103
2017-12-13 04:00:00,1513166400.0,2017-12-13 12:00:00,1176757,103
2017-12-13 05:00:00,1513170000.0,2017-12-13 13:00:00,1176756,103
2017-12-13 06:00:00,1513173600.0,2017-12-13 14:00:00,1176741,103
2017-12-13 07:00:00,1513177200.0,2017-12-13 15:00:00,1176750,103
2017-12-13 08:00:00,1513180800.0,2017-12-13 16:00:00,1176749,103
2017-12-13 09:00:00,1513184400.0,2017-12-13 17:00:00,1176762,103
2017-12-13 10:00:00,1513188000.0,2017-12-13 18:00:00,1176755,103
2017-12-13 11:00:00,1513191600.0,2017-12-13 19:00:00,1176751,103
2017-12-13 12:00:00,1513195200.0,2017-12-13 20:00:00,1176746,103
2017-12-13 13:00:00,1513198800.0,2017-12-13 21:00:00,1176743,103
2017-12-13 14:00:00,1513202400.0,2017-12-13 22:00:00,1176744,103
2017-12-13 15:00:00,1513206000.0,2017-12-13 23:00:00,1176759,103
2017-12-13 16:00:00,1513209600.0,2017-12-14 00:00:00,1176343,103
2017-12-13 17:00:00,1513213200.0,2017-12-14 01:00:00,1176351,103
2017-12-13 18:00:00,1513216800.0,2017-12-14 02:00:00,1176340,103
2017-12-13 19:00:00,1513220400.0,2017-12-14 03:00:00,1176354,103
2017-12-13 20:00:00,1513224000.0,2017-12-14 04:00:00,1176344,103
2017-12-13 21:00:00,1513227600.0,2017-12-14 05:00:00,1176352,103
2017-12-13 22:00:00,1513231200.0,2017-12-14 06:00:00,1176349,103
2017-12-13 23:00:00,1513234800.0,2017-12-14 07:00:00,1176338,103
2017-12-14 00:00:00,1513238400.0,2017-12-14 08:00:00,1176346,103
2017-12-14 01:00:00,1513242000.0,2017-12-14 09:00:00,1176347,103
2017-12-14 02:00:00,1513245600.0,2017-12-14 10:00:00,1176337,103
2017-12-14 03:00:00,1513249200.0,2017-12-14 11:00:00,1176345,103
2017-12-14 04:00:00,1513252800.0,2017-12-14 12:00:00,1176339,103
2017-12-14 05:00:00,1513256400.0,2017-12-14 13:00:00,1176341,103
2017-12-14 06:00:00,1513260000.0,2017-12-14 14:00:00,1176357,103
2017-12-14 07:00:00,1513263600.0,2017-12-14 15:00:00,1176355,103
2017-12-14 08:00:00,1513267200.0,2017-12-14 16:00:00,1176358,103
2017-12-14 09:00:00,1513270800.0,2017-12-14 17:00:00,1176348,103
2017-12-14 10:00:00,1513274400.0,2017-12-14 18:00:00,1176336,103
2017-12-14 11:00:00,1513278000.0,2017-12-14 19:00:00,1176335,103
2017-12-14 12:00:00,1513281600.0,2017-12-14 20:00:00,1176353,103
2017-12-14 13:00:00,1513285200.0,2017-12-14 21:00:00,1176350,103
2017-12-14 14:00:00,1513288800.0,2017-12-14 22:00:00,1176342,103
2017-12-14 15:00:00,1513292400.0,2017-12-14 23:00:00,1176356,103
2017-12-14 16:00:00,1513296000.0,2017-12-15 00:00:00,1176439,103
2017-12-14 17:00:00,1513299600.0,2017-12-15 01:00:00,1176444,103
2017-12-14 18:00:00,1513303200.0,2017-12-15 02:00:00,1176446,103
2017-12-14 19:00:00,1513306800.0,2017-12-15 03:00:00,1176437,103
2017-12-14 20:00:00,1513310400.0,2017-12-15 04:00:00,1176432,103
2017-12-14 21:00:00,1513314000.0,2017-12-15 05:00:00,1176434,103
2017-12-14 22:00:00,1513317600.0,2017-12-15 06:00:00,1176441,103
2017-12-14 23:00:00,1513321200.0,2017-12-15 07:00:00,1176433,103
2017-12-15 00:00:00,1513324800.0,2017-12-15 08:00:00,1176452,103
2017-12-15 01:00:00,1513328400.0,2017-12-15 09:00:00,1176435,103
2017-12-15 02:00:00,1513332000.0,2017-12-15 10:00:00,1176448,103
2017-12-15 03:00:00,1513335600.0,2017-12-15 11:00:00,1176438,103
2017-12-15 04:00:00,1513339200.0,2017-12-15 12:00:00,1176454,103
2017-12-15 05:00:00,1513342800.0,2017-12-15 13:00:00,1176443,103
2017-12-15 06:00:00,1513346400.0,2017-12-15 14:00:00,1176431,103
2017-12-15 07:00:00,1513350000.0,2017-12-15 15:00:00,1176447,103
2017-12-15 08:00:00,1513353600.0,2017-12-15 16:00:00,1176445,103
2017-12-15 09:00:00,1513357200.0,2017-12-15 17:00:00,1176453,103
2017-12-15 10:00:00,1513360800.0,2017-12-15 18:00:00,1176449,103
2017-12-15 11:00:00,1513364400.0,2017-12-15 19:00:00,1176442,103
2017-12-15 12:00:00,1513368000.0,2017-12-15 20:00:00,1176451,103
2017-12-15 13:00:00,1513371600.0,2017-12-15 21:00:00,1176440,103
2017-12-15 14:00:00,1513375200.0,2017-12-15 22:00:00,1176436,103
2017-12-15 15:00:00,1513378800.0,2017-12-15 23:00:00,1176450,103
2017-12-15 16:00:00,1513382400.0,2017-12-16 00:00:00,1176539,103
2017-12-15 17:00:00,1513386000.0,2017-12-16 01:00:00,1176530,103
2017-12-15 18:00:00,1513389600.0,2017-12-16 02:00:00,1176538,103
2017-12-15 19:00:00,1513393200.0,2017-12-16 03:00:00,1176544,103
2017-12-15 20:00:00,1513396800.0,2017-12-16 04:00:00,1176536,103
2017-12-15 21:00:00,1513400400.0,2017-12-16 05:00:00,1176528,103
2017-12-15 22:00:00,1513404000.0,2017-12-16 06:00:00,1176545,103
2017-12-15 23:00:00,1513407600.0,2017-12-16 07:00:00,1176546,103
2017-12-16 00:00:00,1513411200.0,2017-12-16 08:00:00,1176527,103
2017-12-16 01:00:00,1513414800.0,2017-12-16 09:00:00,1176548,103
2017-12-16 02:00:00,1513418400.0,2017-12-16 10:00:00,1176547,103
2017-12-16 03:00:00,1513422000.0,2017-12-16 11:00:00,1176543,103
2017-12-16 04:00:00,1513425600.0,2017-12-16 12:00:00,1176540,103
2017-12-16 05:00:00,1513429200.0,2017-12-16 13:00:00,1176532,103
2017-12-16 06:00:00,1513432800.0,2017-12-16 14:00:00,1176531,103
2017-12-16 07:00:00,1513436400.0,2017-12-16 15:00:00,1176542,103
2017-12-16 08:00:00,1513440000.0,2017-12-16 16:00:00,1176533,103
2017-12-16 09:00:00,1513443600.0,2017-12-16 17:00:00,1176534,103
2017-12-16 10:00:00,1513447200.0,2017-12-16 18:00:00,1176525,103
2017-12-16 11:00:00,1513450800.0,2017-12-16 19:00:00,1176537,103
2017-12-16 12:00:00,1513454400.0,2017-12-16 20:00:00,1176529,103
2017-12-16 13:00:00,1513458000.0,2017-12-16 21:00:00,1176541,103
2017-12-16 14:00:00,1513461600.0,2017-12-16 22:00:00,1176535,103
2017-12-16 15:00:00,1513465200.0,2017-12-16 23:00:00,1176526,103
2017-12-16 16:00:00,1513468800.0,2017-12-17 00:00:00,1176676,103
2017-12-16 17:00:00,1513472400.0,2017-12-17 01:00:00,1176690,103
2017-12-16 18:00:00,1513476000.0,2017-12-17 02:00:00,1176673,103
2017-12-16 19:00:00,1513479600.0,2017-12-17 03:00:00,1176678,103
2017-12-16 20:00:00,1513483200.0,2017-12-17 04:00:00,1176683,103
2017-12-16 21:00:00,1513486800.0,2017-12-17 05:00:00,1176687,103
2017-12-16 22:00:00,1513490400.0,2017-12-17 06:00:00,1176682,103
2017-12-16 23:00:00,1513494000.0,2017-12-17 07:00:00,1176680,103
2017-12-17 00:00:00,1513497600.0,2017-12-17 08:00:00,1176688,103
2017-12-17 01:00:00,1513501200.0,2017-12-17 09:00:00,1176692,103
2017-12-17 02:00:00,1513504800.0,2017-12-17 10:00:00,1176669,103
2017-12-17 03:00:00,1513508400.0,2017-12-17 11:00:00,1176674,103
2017-12-17 04:00:00,1513512000.0,2017-12-17 12:00:00,1176689,103
2017-12-17 05:00:00,1513515600.0,2017-12-17 13:00:00,1176685,103
2017-12-17 06:00:00,1513519200.0,2017-12-17 14:00:00,1176686,103
2017-12-17 07:00:00,1513522800.0,2017-12-17 15:00:00,1176691,103
2017-12-17 08:00:00,1513526400.0,2017-12-17 16:00:00,1176679,103
2017-12-17 09:00:00,1513530000.0,2017-12-17 17:00:00,1176675,103
2017-12-17 10:00:00,1513533600.0,2017-12-17 18:00:00,1176671,103
2017-12-17 11:00:00,1513537200.0,2017-12-17 19:00:00,1176681,103
2017-12-17 12:00:00,1513540800.0,2017-12-17 20:00:00,1176684,103
2017-12-17 13:00:00,1513544400.0,2017-12-17 21:00:00,1176677,103
2017-12-17 14:00:00,1513548000.0,2017-12-17 22:00:00,1176672,103
2017-12-17 15:00:00,1513551600.0,2017-12-17 23:00:00,1176670,103
2017-12-17 16:00:00,1513555200.0,2017-12-18 00:00:00,1176521,103
2017-12-17 17:00:00,1513558800.0,2017-12-18 01:00:00,1176515,103
2017-12-17 18:00:00,1513562400.0,2017-12-18 02:00:00,1176503,103
2017-12-17 19:00:00,1513566000.0,2017-12-18 03:00:00,1176507,103
2017-12-17 20:00:00,1513569600.0,2017-12-18 04:00:00,1176510,103
2017-12-17 21:00:00,1513573200.0,2017-12-18 05:00:00,1176506,103
2017-12-17 22:00:00,1513576800.0,2017-12-18 06:00:00,1176519,103
2017-12-17 23:00:00,1513580400.0,2017-12-18 07:00:00,1176518,103
2017-12-18 00:00:00,1513584000.0,2017-12-18 08:00:00,1176512,103
2017-12-18 01:00:00,1513587600.0,2017-12-18 09:00:00,1176516,103
2017-12-18 02:00:00,1513591200.0,2017-12-18 10:00:00,1176511,103
2017-12-18 03:00:00,1513594800.0,2017-12-18 11:00:00,1176520,103
2017-12-18 04:00:00,1513598400.0,2017-12-18 12:00:00,1176523,103
2017-12-18 05:00:00,1513602000.0,2017-12-18 13:00:00,1176505,103
2017-12-18 06:00:00,1513605600.0,2017-12-18 14:00:00,1176508,103
2017-12-18 07:00:00,1513609200.0,2017-12-18 15:00:00,1176514,103
2017-12-18 08:00:00,1513612800.0,2017-12-18 16:00:00,1176509,103
2017-12-18 12:00:00,1513627200.0,2017-12-18 20:00:00,1176504,103
2017-12-18 13:00:00,1513630800.0,2017-12-18 21:00:00,1176517,103
2017-12-18 14:00:00,1513634400.0,2017-12-18 22:00:00,1176513,103
2017-12-18 15:00:00,1513638000.0,2017-12-18 23:00:00,1176522,103
2017-12-18 16:00:00,1513641600.0,2017-12-19 00:00:00,1176121,103
2017-12-18 17:00:00,1513645200.0,2017-12-19 01:00:00,1176122,103
2017-12-18 18:00:00,1513648800.0,2017-12-19 02:00:00,1176120,103
2017-12-18 19:00:00,1513652400.0,2017-12-19 03:00:00,1176136,103
2017-12-18 20:00:00,1513656000.0,2017-12-19 04:00:00,1176129,103
2017-12-18 21:00:00,1513659600.0,2017-12-19 05:00:00,1176138,103
2017-12-18 22:00:00,1513663200.0,2017-12-19 06:00:00,1176124,103
2017-12-18 23:00:00,1513666800.0,2017-12-19 07:00:00,1176123,103
2017-12-19 00:00:00,1513670400.0,2017-12-19 08:00:00,1176134,103
2017-12-19 01:00:00,1513674000.0,2017-12-19 09:00:00,1176127,103
2017-12-19 02:00:00,1513677600.0,2017-12-19 10:00:00,1176141,103
2017-12-19 03:00:00,1513681200.0,2017-12-19 11:00:00,1176133,103
2017-12-19 04:00:00,1513684800.0,2017-12-19 12:00:00,1176142,103
2017-12-19 05:00:00,1513688400.0,2017-12-19 13:00:00,1176128,103
2017-12-19 06:00:00,1513692000.0,2017-12-19 14:00:00,1176125,103
2017-12-19 07:00:00,1513695600.0,2017-12-19 15:00:00,1176132,103
2017-12-19 08:00:00,1513699200.0,2017-12-19 16:00:00,1176137,103
2017-12-19 09:00:00,1513702800.0,2017-12-19 17:00:00,1176126,103
2017-12-19 10:00:00,1513706400.0,2017-12-19 18:00:00,1176139,103
2017-12-19 11:00:00,1513710000.0,2017-12-19 19:00:00,1176140,103
2017-12-19 12:00:00,1513713600.0,2017-12-19 20:00:00,1176131,103
2017-12-19 13:00:00,1513717200.0,2017-12-19 21:00:00,1176119,103
2017-12-19 14:00:00,1513720800.0,2017-12-19 22:00:00,1176135,103
2017-12-19 15:00:00,1513724400.0,2017-12-19 23:00:00,1176130,103
2017-12-19 16:00:00,1513728000.0,2017-12-20 00:00:00,1176766,103
2017-12-19 17:00:00,1513731600.0,2017-12-20 01:00:00,1176781,103
2017-12-19 18:00:00,1513735200.0,2017-12-20 02:00:00,1176770,103
2017-12-19 19:00:00,1513738800.0,2017-12-20 03:00:00,1176779,103
2017-12-19 20:00:00,1513742400.0,2017-12-20 04:00:00,1176768,103
2017-12-19 21:00:00,1513746000.0,2017-12-20 05:00:00,1176769,103
2017-12-19 22:00:00,1513749600.0,2017-12-20 06:00:00,1176767,103
2017-12-19 23:00:00,1513753200.0,2017-12-20 07:00:00,1176785,103
2017-12-20 00:00:00,1513756800.0,2017-12-20 08:00:00,1176778,103
2017-12-20 01:00:00,1513760400.0,2017-12-20 09:00:00,1176783,103
2017-12-20 02:00:00,1513764000.0,2017-12-20 10:00:00,1176772,103
2017-12-20 03:00:00,1513767600.0,2017-12-20 11:00:00,1176784,103
2017-12-20 04:00:00,1513771200.0,2017-12-20 12:00:00,1176782,103
2017-12-20 05:00:00,1513774800.0,2017-12-20 13:00:00,1176789,103
2017-12-20 06:00:00,1513778400.0,2017-12-20 14:00:00,1176787,103
2017-12-20 07:00:00,1513782000.0,2017-12-20 15:00:00,1176788,103
2017-12-20 08:00:00,1513785600.0,2017-12-20 16:00:00,1176780,103
2017-12-20 09:00:00,1513789200.0,2017-12-20 17:00:00,1176776,103
2017-12-20 10:00:00,1513792800.0,2017-12-20 18:00:00,1176774,103
2017-12-20 11:00:00,1513796400.0,2017-12-20 19:00:00,1176786,103
2017-12-20 12:00:00,1513800000.0,2017-12-20 20:00:00,1176777,103
2017-12-20 13:00:00,1513803600.0,2017-12-20 21:00:00,1176775,103
2017-12-20 14:00:00,1513807200.0,2017-12-20 22:00:00,1176771,103
2017-12-20 15:00:00,1513810800.0,2017-12-20 23:00:00,1176773,103
2017-12-20 16:00:00,1513814400.0,2017-12-21 00:00:00,1176481,103
2017-12-20 17:00:00,1513818000.0,2017-12-21 01:00:00,1176498,103
2017-12-20 18:00:00,1513821600.0,2017-12-21 02:00:00,1176484,103
2017-12-20 19:00:00,1513825200.0,2017-12-21 03:00:00,1176483,103
2017-12-20 20:00:00,1513828800.0,2017-12-21 04:00:00,1176482,103
2017-12-20 21:00:00,1513832400.0,2017-12-21 05:00:00,1176485,103
2017-12-20 22:00:00,1513836000.0,2017-12-21 06:00:00,1176489,103
2017-12-20 23:00:00,1513839600.0,2017-12-21 07:00:00,1176494,103
2017-12-21 00:00:00,1513843200.0,2017-12-21 08:00:00,1176487,103
2017-12-21 01:00:00,1513846800.0,2017-12-21 09:00:00,1176492,103
2017-12-21 02:00:00,1513850400.0,2017-12-21 10:00:00,1176486,103
2017-12-21 03:00:00,1513854000.0,2017-12-21 11:00:00,1176501,103
2017-12-21 04:00:00,1513857600.0,2017-12-21 12:00:00,1176502,103
2017-12-21 05:00:00,1513861200.0,2017-12-21 13:00:00,1176499,103
2017-12-21 06:00:00,1513864800.0,2017-12-21 14:00:00,1176496,103
2017-12-21 07:00:00,1513868400.0,2017-12-21 15:00:00,1176495,103
2017-12-21 08:00:00,1513872000.0,2017-12-21 16:00:00,1176493,103
2017-12-21 09:00:00,1513875600.0,2017-12-21 17:00:00,1176500,103
2017-12-21 10:00:00,1513879200.0,2017-12-21 18:00:00,1176479,103
2017-12-21 11:00:00,1513882800.0,2017-12-21 19:00:00,1176497,103
2017-12-21 12:00:00,1513886400.0,2017-12-21 20:00:00,1176480,103
2017-12-21 13:00:00,1513890000.0,2017-12-21 21:00:00,1176491,103
2017-12-21 14:00:00,1513893600.0,2017-12-21 22:00:00,1176490,103
2017-12-21 15:00:00,1513897200.0,2017-12-21 23:00:00,1176488,103
2017-12-21 16:00:00,1513900800.0,2017-12-22 00:00:00,1176716,103
2017-12-21 17:00:00,1513904400.0,2017-12-22 01:00:00,1176721,103
2017-12-21 18:00:00,1513908000.0,2017-12-22 02:00:00,1176733,103
2017-12-21 19:00:00,1513911600.0,2017-12-22 03:00:00,1176717,103
2017-12-21 20:00:00,1513915200.0,2017-12-22 04:00:00,1176727,103
2017-12-21 21:00:00,1513918800.0,2017-12-22 05:00:00,1176725,103
2017-12-21 22:00:00,1513922400.0,2017-12-22 06:00:00,1176735,103
2017-12-21 23:00:00,1513926000.0,2017-12-22 07:00:00,1176739,103
2017-12-22 00:00:00,1513929600.0,2017-12-22 08:00:00,1176736,103
2017-12-22 01:00:00,1513933200.0,2017-12-22 09:00:00,1176734,103
2017-12-22 02:00:00,1513936800.0,2017-12-22 10:00:00,1176724,103
2017-12-22 03:00:00,1513940400.0,2017-12-22 11:00:00,1176737,103
2017-12-22 04:00:00,1513944000.0,2017-12-22 12:00:00,1176731,103
2017-12-22 05:00:00,1513947600.0,2017-12-22 13:00:00,1176719,103
2017-12-22 06:00:00,1513951200.0,2017-12-22 14:00:00,1176723,103
2017-12-22 07:00:00,1513954800.0,2017-12-22 15:00:00,1176726,103
2017-12-22 08:00:00,1513958400.0,2017-12-22 16:00:00,1176729,103
2017-12-22 09:00:00,1513962000.0,2017-12-22 17:00:00,1176728,103
2017-12-22 10:00:00,1513965600.0,2017-12-22 18:00:00,1176738,103
2017-12-22 11:00:00,1513969200.0,2017-12-22 19:00:00,1176720,103
2017-12-22 12:00:00,1513972800.0,2017-12-22 20:00:00,1176722,103
2017-12-22 13:00:00,1513976400.0,2017-12-22 21:00:00,1176730,103
2017-12-22 14:00:00,1513980000.0,2017-12-22 22:00:00,1176718,103
2017-12-22 15:00:00,1513983600.0,2017-12-22 23:00:00,1176732,103
2017-12-22 16:00:00,1513987200.0,2017-12-23 00:00:00,1176174,103
2017-12-22 17:00:00,1513990800.0,2017-12-23 01:00:00,1176176,103
2017-12-22 18:00:00,1513994400.0,2017-12-23 02:00:00,1176170,103
2017-12-22 19:00:00,1513998000.0,2017-12-23 03:00:00,1176189,103
2017-12-22 20:00:00,1514001600.0,2017-12-23 04:00:00,1176185,103
2017-12-22 21:00:00,1514005200.0,2017-12-23 05:00:00,1176169,103
2017-12-22 22:00:00,1514008800.0,2017-12-23 06:00:00,1176168,103
2017-12-22 23:00:00,1514012400.0,2017-12-23 07:00:00,1176167,103
2017-12-23 00:00:00,1514016000.0,2017-12-23 08:00:00,1176183,103
2017-12-23 01:00:00,1514019600.0,2017-12-23 09:00:00,1176182,103
2017-12-23 02:00:00,1514023200.0,2017-12-23 10:00:00,1176184,103
2017-12-23 03:00:00,1514026800.0,2017-12-23 11:00:00,1176177,103
2017-12-23 04:00:00,1514030400.0,2017-12-23 12:00:00,1176178,103
2017-12-23 05:00:00,1514034000.0,2017-12-23 13:00:00,1176180,103
2017-12-23 06:00:00,1514037600.0,2017-12-23 14:00:00,1176181,103
2017-12-23 07:00:00,1514041200.0,2017-12-23 15:00:00,1176171,103
2017-12-23 08:00:00,1514044800.0,2017-12-23 16:00:00,1176173,103
2017-12-23 09:00:00,1514048400.0,2017-12-23 17:00:00,1176186,103
2017-12-23 10:00:00,1514052000.0,2017-12-23 18:00:00,1176175,103
2017-12-23 11:00:00,1514055600.0,2017-12-23 19:00:00,1176172,103
2017-12-23 12:00:00,1514059200.0,2017-12-23 20:00:00,1176188,103
2017-12-23 13:00:00,1514062800.0,2017-12-23 21:00:00,1176190,103
2017-12-23 14:00:00,1514066400.0,2017-12-23 22:00:00,1176179,103
2017-12-23 15:00:00,1514070000.0,2017-12-23 23:00:00,1176187,103
2017-12-23 16:00:00,1514073600.0,2017-12-24 00:00:00,1176153,103
2017-12-23 17:00:00,1514077200.0,2017-12-24 01:00:00,1176160,103
2017-12-23 18:00:00,1514080800.0,2017-12-24 02:00:00,1176155,103
2017-12-23 19:00:00,1514084400.0,2017-12-24 03:00:00,1176152,103
2017-12-23 20:00:00,1514088000.0,2017-12-24 04:00:00,1176164,103
2017-12-23 21:00:00,1514091600.0,2017-12-24 05:00:00,1176150,103
2017-12-23 22:00:00,1514095200.0,2017-12-24 06:00:00,1176151,103
2017-12-23 23:00:00,1514098800.0,2017-12-24 07:00:00,1176165,103
2017-12-24 00:00:00,1514102400.0,2017-12-24 08:00:00,1176146,103
2017-12-24 01:00:00,1514106000.0,2017-12-24 09:00:00,1176149,103
2017-12-24 02:00:00,1514109600.0,2017-12-24 10:00:00,1176166,103
